,chip,code,C,R,F,label,count,probability,date,date_index,dataset,concentration
1,0,1,0,0,1,¬C¬RF,40.0,0.1626016260162601,20230131,2,3,4.5
0,0,0,0,0,0,¬C¬R¬F,3.0,0.0121951219512195,20230131,2,3,4.5
5,0,5,1,0,1,C¬RF,147.0,0.5975609756097561,20230131,2,3,4.5
9,1,1,0,0,1,¬C¬RF,33.0,0.3626373626373626,20230131,2,3,5.0
10,1,2,0,1,0,¬CR¬F,1.0,0.0109890109890109,20230131,2,3,5.0
11,1,3,0,1,1,¬CRF,1.0,0.0109890109890109,20230131,2,3,5.0
8,1,0,0,0,0,¬C¬R¬F,0.0,0.0,20230131,2,3,5.0
13,1,5,1,0,1,C¬RF,48.0,0.5274725274725275,20230131,2,3,5.0
15,1,7,1,1,1,CRF,8.0,0.0879120879120879,20230131,2,3,5.0
14,1,6,1,1,0,CR¬F,0.0,0.0,20230131,2,3,5.0
12,1,4,1,0,0,C¬R¬F,0.0,0.0,20230131,2,3,5.0
16,2,0,0,0,0,¬C¬R¬F,0.0,0.0,20230131,2,3,5.5
17,2,1,0,0,1,¬C¬RF,38.0,0.4691358024691358,20230131,2,3,5.5
18,2,2,0,1,0,¬CR¬F,0.0,0.0,20230131,2,3,5.5
19,2,3,0,1,1,¬CRF,1.0,0.0123456790123456,20230131,2,3,5.5
20,2,4,1,0,0,C¬R¬F,0.0,0.0,20230131,2,3,5.5
21,2,5,1,0,1,C¬RF,41.0,0.5061728395061729,20230131,2,3,5.5
22,2,6,1,1,0,CR¬F,0.0,0.0,20230131,2,3,5.5
23,2,7,1,1,1,CRF,1.0,0.0123456790123456,20230131,2,3,5.5
30,3,6,1,1,0,CR¬F,1.0,0.0133333333333333,20230131,2,3,6.0
29,3,5,1,0,1,C¬RF,40.0,0.5333333333333333,20230131,2,3,6.0
31,3,7,1,1,1,CRF,1.0,0.0133333333333333,20230131,2,3,6.0
27,3,3,0,1,1,¬CRF,2.0,0.0266666666666666,20230131,2,3,6.0
26,3,2,0,1,0,¬CR¬F,0.0,0.0,20230131,2,3,6.0
25,3,1,0,0,1,¬C¬RF,31.0,0.4133333333333333,20230131,2,3,6.0
24,3,0,0,0,0,¬C¬R¬F,0.0,0.0,20230131,2,3,6.0
28,3,4,1,0,0,C¬R¬F,0.0,0.0,20230131,2,3,6.0
24,3,0,0,0,0,¬C¬R¬F,0.0,0.0,20220531,1,0,8.0
25,3,1,0,0,1,¬C¬RF,2.0,0.4,20220531,1,0,8.0
26,3,2,0,1,0,¬CR¬F,0.0,0.0,20220531,1,0,8.0
27,3,3,0,1,1,¬CRF,0.0,0.0,20220531,1,0,8.0
28,3,4,1,0,0,C¬R¬F,0.0,0.0,20220531,1,0,8.0
29,3,5,1,0,1,C¬RF,3.0,0.6,20220531,1,0,8.0
30,3,6,1,1,0,CR¬F,0.0,0.0,20220531,1,0,8.0
31,3,7,1,1,1,CRF,0.0,0.0,20220531,1,0,8.0
39,4,7,1,1,1,CRF,2.0,0.0952380952380952,20230131,2,3,8.0
37,4,5,1,0,1,C¬RF,3.0,0.1428571428571428,20230131,2,3,8.0
